person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,LTI,credit_score
24,21600,RENT,0.0,EDUCATION,B,10000,9.91,1,0.46,N,3,0.46,539.6515068034917
26,59000,RENT,3.0,EDUCATION,C,20000,0.0,1,0.34,N,2,0.34,582.7357408466166
26,130000,MORTGAGE,5.0,EDUCATION,D,35000,18.25,0,0.27,N,3,0.27,623.2590688379489
26,84000,RENT,7.0,DEBTCONSOLIDATION,D,15000,16.0,1,0.18,Y,2,0.18,576.4319301927366
23,108366,RENT,7.0,HOMEIMPROVEMENT,F,35000,20.25,1,0.32,N,2,0.32,513.0054797604632
22,64000,RENT,5.0,DEBTCONSOLIDATION,A,6600,8.9,0,0.1,N,4,0.1,678.6097858386428
23,40000,RENT,7.0,VENTURE,B,10000,10.36,0,0.25,N,3,0.25,664.090624380998
25,63128,RENT,0.0,VENTURE,A,1500,7.49,0,0.02,N,2,0.02,713.1101961392563
26,48000,RENT,1.0,EDUCATION,E,15000,18.64,1,0.31,N,3,0.31,511.11665139646925
25,56000,MORTGAGE,0.0,PERSONAL,A,5000,5.42,0,0.09,N,4,0.09,713.7987950613309
25,100000,MORTGAGE,9.0,PERSONAL,B,17600,10.59,0,0.18,N,3,0.18,705.8089111298763
26,80000,MORTGAGE,0.0,VENTURE,A,6300,5.79,0,0.08,N,4,0.08,752.6218885136767
24,425000,MORTGAGE,8.0,EDUCATION,A,10000,7.88,0,0.02,N,3,0.02,763.0553557613421
24,55680,MORTGAGE,4.0,PERSONAL,B,7875,10.65,0,0.14,N,3,0.14,693.6964258838922
24,140300,MORTGAGE,6.0,MEDICAL,B,6000,11.14,0,0.04,N,3,0.04,724.3336985667595
22,36000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,5250,0.0,0,0.15,N,2,0.15,683.1583356487946
25,34000,RENT,10.0,DEBTCONSOLIDATION,B,20000,8.88,1,0.59,N,2,0.59,538.7243372113057
25,79404,OTHER,0.0,VENTURE,D,20000,15.05,0,0.25,N,3,0.25,585.8202944864925
25,69000,RENT,3.0,DEBTCONSOLIDATION,D,10000,14.09,1,0.14,Y,2,0.14,579.7879935517609
21,30000,RENT,2.0,MEDICAL,D,5000,14.96,1,0.17,Y,4,0.17,541.2422776292881
22,60000,RENT,0.0,EDUCATION,A,6025,0.0,0,0.1,N,4,0.1,702.0638621318672
24,29232,MORTGAGE,1.0,VENTURE,B,11000,11.71,0,0.38,N,2,0.38,602.4156587014315
23,37500,RENT,0.0,PERSONAL,A,1800,8.94,0,0.05,N,2,0.05,680.4628415515562
22,59000,RENT,2.0,DEBTCONSOLIDATION,B,11000,10.74,0,0.19,N,3,0.19,633.4726010416747
23,32388,MORTGAGE,0.0,VENTURE,B,6000,10.71,0,0.19,N,4,0.19,680.8298803860964
23,48000,RENT,1.0,VENTURE,C,10000,12.84,0,0.21,Y,3,0.21,646.7242181628153
22,36600,MORTGAGE,2.0,VENTURE,A,9950,7.29,0,0.27,N,3,0.27,695.3831066540147
25,45000,MORTGAGE,5.0,EDUCATION,B,3800,10.65,0,0.08,N,3,0.08,706.4913883548325
23,100000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,7000,8.59,0,0.07,N,4,0.07,723.9064945871276
25,29000,RENT,2.0,MEDICAL,C,2500,12.84,1,0.09,Y,4,0.09,615.6364381317493
22,12000,RENT,0.0,MEDICAL,A,6700,7.66,1,0.56,N,4,0.56,538.10841891417
26,70000,RENT,2.0,DEBTCONSOLIDATION,B,10000,9.45,0,0.14,N,3,0.14,649.3118880222149
22,70800,RENT,6.0,EDUCATION,C,10000,12.61,0,0.14,N,2,0.14,668.2637051604179
24,30000,RENT,2.0,MEDICAL,A,3000,6.03,0,0.1,N,4,0.1,646.1742842164919
26,24500,RENT,4.0,EDUCATION,B,8875,10.0,1,0.36,N,3,0.36,576.5283142195274
23,40000,RENT,5.0,DEBTCONSOLIDATION,B,2000,11.71,0,0.05,N,4,0.05,655.4948720607644
25,174000,MORTGAGE,2.0,EDUCATION,C,8800,14.27,0,0.05,N,4,0.05,725.7295570395748
26,72600,MORTGAGE,3.0,VENTURE,A,4500,7.74,0,0.06,N,3,0.06,747.1317005855125
26,75000,RENT,5.0,PERSONAL,A,20000,6.91,0,0.27,N,2,0.27,664.670640344127
25,42000,RENT,2.0,VENTURE,B,2000,9.25,0,0.05,N,3,0.05,687.8432504581997
22,89250,MORTGAGE,6.0,MEDICAL,D,7500,13.24,1,0.07,Y,2,0.08,628.9684507497947
21,12000,RENT,0.0,PERSONAL,C,2200,0.0,1,0.18,N,4,0.18,592.1818434836905
23,57600,MORTGAGE,0.0,EDUCATION,B,1000,0.0,0,0.02,N,2,0.02,711.1235787542349
23,50000,MORTGAGE,6.0,VENTURE,B,17000,12.42,0,0.34,N,4,0.34,631.9161174272097
25,70000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,12000,10.37,0,0.17,N,4,0.17,680.7784068860201
21,30000,RENT,1.0,VENTURE,C,6000,13.16,1,0.2,N,4,0.2,637.8331541807125
22,100000,MORTGAGE,3.0,EDUCATION,B,12000,11.11,0,0.12,N,4,0.12,726.8415691904056
22,33300,RENT,0.0,MEDICAL,B,13250,0.0,1,0.4,N,3,0.4,542.7185499957293
23,19200,OWN,0.0,HOMEIMPROVEMENT,A,6000,6.54,1,0.31,N,4,0.31,592.2228210609292
25,41000,RENT,3.0,PERSONAL,B,8000,10.99,0,0.2,N,2,0.2,657.382940362645
24,55000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,10000,5.79,0,0.18,N,2,0.18,693.121513557153
24,35000,MORTGAGE,6.0,VENTURE,B,8575,10.65,0,0.24,N,3,0.24,687.006626589776
21,62000,MORTGAGE,2.0,PERSONAL,A,6000,7.51,0,0.1,N,4,0.1,727.0486077723725
23,54000,MORTGAGE,0.0,PERSONAL,B,5000,9.99,0,0.09,N,2,0.09,694.9040331414261
22,10800,RENT,0.0,MEDICAL,C,3600,12.23,1,0.33,Y,3,0.33,510.8882393668486
23,70000,OWN,0.0,VENTURE,B,3600,10.59,0,0.05,N,4,0.05,740.5156898643598
23,100000,MORTGAGE,7.0,VENTURE,B,25000,11.71,0,0.25,N,4,0.25,708.6071801312441
21,13806,RENT,6.0,EDUCATION,C,4750,12.73,1,0.34,Y,2,0.34,538.9488964521282
23,69743,MORTGAGE,7.0,VENTURE,D,1000,14.11,0,0.01,N,2,0.01,660.0165502237576
23,41000,RENT,7.0,EDUCATION,A,4700,7.9,0,0.11,N,4,0.11,694.2062367873699
23,55000,MORTGAGE,5.0,MEDICAL,C,8000,13.85,0,0.15,Y,2,0.15,666.5605566289802
25,140000,MORTGAGE,9.0,PERSONAL,B,35000,10.59,0,0.25,N,4,0.25,699.8139207337238
23,43000,MORTGAGE,1.0,EDUCATION,A,9000,9.63,0,0.21,N,2,0.21,700.9230854989896
22,31200,RENT,1.0,EDUCATION,B,3200,11.99,0,0.1,N,4,0.1,646.5761511874067
23,46852,RENT,3.0,EDUCATION,B,6800,10.65,1,0.15,N,4,0.15,672.2510402168848
23,72000,MORTGAGE,7.0,VENTURE,A,9000,6.76,0,0.13,N,2,0.12,742.1290161374147
21,39900,RENT,3.0,EDUCATION,B,6000,11.49,0,0.15,N,2,0.15,664.4146427788818
26,59000,RENT,3.0,MEDICAL,D,12000,0.0,1,0.2,N,4,0.2,575.9537259127446
22,67500,RENT,1.0,VENTURE,B,7500,9.76,0,0.11,N,3,0.11,686.6679765844312
21,23000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,7000,8.9,0,0.3,N,4,0.3,650.4068840333415
24,30000,RENT,6.0,DEBTCONSOLIDATION,A,6000,7.51,0,0.2,N,3,0.2,640.0596445008907
22,50000,MORTGAGE,6.0,VENTURE,B,10000,9.88,0,0.2,N,4,0.2,703.7385599154559
21,18000,RENT,0.0,DEBTCONSOLIDATION,A,3000,7.9,1,0.17,N,2,0.17,599.1962138254862
24,34900,RENT,3.0,VENTURE,B,5000,11.49,0,0.14,N,3,0.14,655.6668465183242
21,18000,RENT,1.0,VENTURE,A,3200,8.49,1,0.18,N,2,0.18,634.1744885323941
25,98000,OWN,0.0,HOMEIMPROVEMENT,A,2000,7.37,0,0.02,N,3,0.02,742.8865900354849
23,51996,RENT,7.0,PERSONAL,C,4000,13.98,0,0.08,Y,2,0.08,655.3164684497341
26,100000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,7500,8.32,0,0.07,N,3,0.08,712.3836036238141
23,33000,RENT,5.0,VENTURE,D,4800,14.54,0,0.15,N,4,0.15,582.4264867444493
24,112000,MORTGAGE,8.0,PERSONAL,A,3500,5.42,0,0.03,N,4,0.03,754.7891146430977
23,32000,RENT,0.0,EDUCATION,A,4000,7.68,0,0.13,N,3,0.12,667.7027303555758
26,67983,MORTGAGE,7.0,MEDICAL,D,15000,16.49,1,0.19,N,3,0.22,583.6465019803403
23,20400,RENT,2.0,MEDICAL,A,1200,7.9,0,0.06,N,2,0.06,626.2475898551935
24,45792,RENT,3.0,PERSONAL,B,17000,10.38,1,0.37,N,3,0.37,585.0373743827291
25,56004,RENT,3.0,PERSONAL,C,7000,14.22,0,0.12,N,4,0.12,657.5976177190147
25,35000,OWN,9.0,VENTURE,C,4000,13.11,0,0.11,N,4,0.11,709.6454328673217
25,30000,RENT,6.0,MEDICAL,B,4000,9.76,0,0.13,N,3,0.13,631.8696079206372
23,92000,MORTGAGE,7.0,EDUCATION,C,18000,12.68,0,0.2,N,2,0.2,704.1508316018308
24,56100,RENT,4.0,MEDICAL,D,20000,14.74,1,0.3,Y,4,0.36,326.0144268760706
24,85000,RENT,5.0,MEDICAL,B,25000,10.62,0,0.29,N,4,0.29,642.3991177731259
23,69996,RENT,7.0,DEBTCONSOLIDATION,C,5600,13.11,0,0.08,N,4,0.08,650.2316286877331
23,37000,MORTGAGE,3.0,MEDICAL,D,3600,15.62,1,0.1,N,4,0.1,597.1116569507894
25,43000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,10000,7.88,0,0.23,N,3,0.23,679.0398444500686
24,62000,MORTGAGE,7.0,PERSONAL,A,6200,0.0,0,0.1,N,2,0.1,730.5336306662293
23,60000,RENT,2.0,VENTURE,A,9000,6.17,0,0.15,N,2,0.15,701.7896187436119
23,32000,RENT,0.0,MEDICAL,C,8500,13.16,0,0.27,Y,4,0.27,589.946292063077
24,42000,RENT,0.0,MEDICAL,A,12000,7.66,0,0.29,N,2,0.29,640.5593266969864
25,43200,OWN,9.0,VENTURE,B,13800,11.48,0,0.32,N,2,0.32,651.0216920326519
24,80000,MORTGAGE,8.0,VENTURE,D,5000,15.62,0,0.06,N,2,0.06,667.653729778952
25,77000,MORTGAGE,1.0,DEBTCONSOLIDATION,F,7200,18.53,1,0.09,N,2,0.09,608.5054436999907
24,62500,MORTGAGE,2.0,EDUCATION,A,6000,5.79,0,0.1,N,3,0.1,735.7380513755344
25,63600,MORTGAGE,9.0,DEBTCONSOLIDATION,B,7000,11.49,1,0.11,N,4,0.11,692.5648564751435
22,19200,MORTGAGE,3.0,EDUCATION,D,5000,15.33,1,0.26,Y,2,0.26,556.8043292215866
22,89000,MORTGAGE,6.0,VENTURE,C,16000,13.22,0,0.18,N,2,0.18,706.998616563736
24,80000,MORTGAGE,6.0,EDUCATION,A,16000,7.88,0,0.2,N,3,0.2,733.9492050137785
24,59000,MORTGAGE,3.0,EDUCATION,C,6800,12.53,1,0.12,N,2,0.12,698.8917314126813
25,34000,RENT,0.0,EDUCATION,C,10000,13.79,1,0.29,Y,2,0.29,611.0394757489963
22,50000,OWN,3.0,VENTURE,A,6000,8.94,0,0.12,N,4,0.12,750.1805442745097
24,30000,RENT,0.0,PERSONAL,E,10000,19.29,1,0.33,N,3,0.33,486.38864301328755
24,46000,RENT,0.0,PERSONAL,D,5975,14.46,1,0.13,Y,4,0.13,591.6315186204212
25,80000,RENT,0.0,VENTURE,B,16000,9.88,0,0.2,N,2,0.2,685.1077940214527
24,89772,RENT,8.0,DEBTCONSOLIDATION,C,6000,13.92,0,0.07,Y,3,0.07,669.3159471981976
25,33000,MORTGAGE,9.0,VENTURE,B,3000,11.99,0,0.09,N,3,0.09,691.8640748862861
21,20000,RENT,0.0,MEDICAL,A,2000,0.0,0,0.1,N,3,0.1,617.290969143678
23,54000,RENT,7.0,EDUCATION,B,1500,9.62,0,0.03,N,4,0.03,685.8745498883878
22,30000,RENT,4.0,MEDICAL,C,6500,13.85,0,0.22,N,3,0.22,601.2977458947832
24,70000,RENT,4.0,VENTURE,C,14400,12.68,0,0.21,N,4,0.21,660.7563524033778
23,96000,RENT,7.0,EDUCATION,B,10000,10.65,0,0.1,N,3,0.1,698.803721898682
22,39000,MORTGAGE,6.0,EDUCATION,A,7000,8.94,1,0.18,N,3,0.18,707.2185152058393
26,105000,MORTGAGE,11.0,MEDICAL,A,5000,8.49,0,0.05,N,4,0.05,736.3294944724182
22,56000,RENT,6.0,EDUCATION,E,18250,16.7,1,0.33,N,3,0.33,514.2265778641689
23,100000,RENT,4.0,EDUCATION,B,4150,10.65,0,0.04,N,4,0.04,706.114030232642
22,48000,RENT,0.0,EDUCATION,A,1000,7.29,0,0.02,N,4,0.02,695.9441277916611
21,35000,RENT,6.0,VENTURE,A,10000,7.66,0,0.29,N,3,0.29,668.3758363526908
21,39900,RENT,0.0,EDUCATION,A,12000,7.9,0,0.3,N,4,0.3,654.428626234128
22,19008,OWN,0.0,VENTURE,A,12000,5.42,1,0.63,N,2,0.63,609.2955337865275
25,30000,RENT,2.0,MEDICAL,B,2000,10.38,0,0.07,N,3,0.07,633.7418672518028
25,96000,RENT,3.0,DEBTCONSOLIDATION,B,12000,11.99,0,0.13,N,3,0.12,667.8599670634544
25,101424,RENT,6.0,PERSONAL,A,2000,7.29,0,0.02,N,3,0.02,717.4823094475081
26,26400,MORTGAGE,10.0,DEBTCONSOLIDATION,C,8500,13.23,0,0.32,N,4,0.32,570.1421974554441
24,29200,MORTGAGE,6.0,DEBTCONSOLIDATION,A,2500,6.76,0,0.09,N,2,0.09,675.7252933257839
25,44000,RENT,2.0,PERSONAL,D,10000,15.65,1,0.23,N,2,0.23,568.1077033014941
25,45000,RENT,2.0,EDUCATION,A,11250,9.38,0,0.25,N,4,0.25,671.1511608172857
24,56000,MORTGAGE,8.0,DEBTCONSOLIDATION,E,20000,16.7,1,0.36,Y,4,0.36,519.020467370971
22,33000,RENT,1.0,EDUCATION,B,5000,10.25,0,0.15,N,2,0.15,643.8573029735348
24,70000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,25000,9.62,0,0.36,N,4,0.36,604.5432709880185
23,68000,MORTGAGE,5.0,MEDICAL,B,11500,9.99,0,0.17,N,2,0.17,680.0554758298404
22,37200,RENT,2.0,EDUCATION,A,10000,6.92,0,0.27,N,2,0.27,657.7485305291187
22,25200,RENT,7.0,DEBTCONSOLIDATION,D,7500,14.96,1,0.3,N,3,0.3,527.7108359521676
24,62400,RENT,8.0,EDUCATION,B,15000,9.45,0,0.24,N,2,0.24,664.8186857066285
26,40000,RENT,11.0,PERSONAL,B,5000,9.91,0,0.13,N,3,0.12,670.2332169378157
25,80004,RENT,9.0,VENTURE,C,20000,14.26,0,0.25,N,2,0.25,667.4296469386748
23,55000,RENT,7.0,MEDICAL,B,4200,9.91,0,0.08,N,4,0.08,653.8197782109913
25,100000,RENT,2.0,HOMEIMPROVEMENT,D,21000,16.49,1,0.21,Y,3,0.21,569.4789754767922
22,50004,RENT,2.0,EDUCATION,A,4000,6.92,0,0.08,N,4,0.08,691.0298509600524
21,38400,RENT,5.0,EDUCATION,B,5000,10.59,0,0.13,N,3,0.13,668.2951490768322
24,61400,RENT,1.0,DEBTCONSOLIDATION,C,12250,12.23,0,0.2,Y,2,0.2,629.9974247128478
23,53664,MORTGAGE,7.0,DEBTCONSOLIDATION,B,15000,10.75,0,0.28,N,2,0.28,650.7909282418676
22,62000,RENT,0.0,MEDICAL,C,8400,13.47,0,0.14,N,3,0.14,638.7241027295487
22,35325,RENT,2.0,EDUCATION,D,6500,15.95,1,0.18,N,3,0.18,576.6332202373376
23,50000,RENT,5.0,EDUCATION,B,10000,9.63,0,0.2,N,3,0.2,667.9754779050601
25,45600,MORTGAGE,7.0,EDUCATION,C,13000,12.99,0,0.29,N,2,0.29,669.6467806582165
21,47500,RENT,2.0,EDUCATION,B,7500,10.99,0,0.16,N,3,0.16,666.4470375050995
23,58000,RENT,4.0,EDUCATION,B,8000,10.37,0,0.14,N,2,0.14,670.8246648783327
22,60000,MORTGAGE,6.0,MEDICAL,A,7000,7.14,0,0.12,N,3,0.12,714.8817604911909
22,41604,OWN,1.0,EDUCATION,B,14400,0.0,0,0.35,N,4,0.35,638.3092480664172
23,75000,RENT,0.0,VENTURE,B,10000,11.49,0,0.13,N,4,0.13,686.2180928564909
26,62500,RENT,7.0,MEDICAL,C,12000,12.23,0,0.19,Y,4,0.19,640.8650914749367
22,33685,MORTGAGE,6.0,DEBTCONSOLIDATION,C,5000,13.85,0,0.15,N,3,0.15,639.0253433975706
23,78000,RENT,7.0,MEDICAL,B,20000,0.0,0,0.26,N,4,0.26,632.2979620195895
21,98000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,6000,10.59,0,0.06,N,4,0.06,711.6302375809297
23,85596,MORTGAGE,5.0,VENTURE,B,6000,10.0,0,0.07,N,2,0.07,747.1369840404852
24,45000,RENT,1.0,DEBTCONSOLIDATION,B,12000,10.99,0,0.27,N,3,0.27,616.7800661800763
23,33359,RENT,2.0,MEDICAL,A,9000,0.0,1,0.27,N,4,0.27,622.5971227827653
26,55000,RENT,1.0,DEBTCONSOLIDATION,A,3200,8.49,0,0.06,N,2,0.06,667.2868565742048
23,27996,RENT,3.0,VENTURE,C,5500,12.53,0,0.2,N,2,0.2,643.8328710128997
23,18000,RENT,5.0,DEBTCONSOLIDATION,B,4000,10.99,1,0.22,N,3,0.22,582.0454192795723
22,61000,RENT,3.0,MEDICAL,B,5000,9.99,0,0.08,N,2,0.08,661.7565879943971
22,95000,MORTGAGE,1.0,VENTURE,C,7200,12.23,0,0.08,Y,4,0.08,722.242759805518
25,69996,RENT,9.0,EDUCATION,D,25000,15.21,1,0.36,N,4,0.36,525.8443687679272
26,27983,MORTGAGE,7.0,VENTURE,A,6000,7.88,0,0.21,N,3,0.21,697.1718161843133
23,85500,RENT,1.0,DEBTCONSOLIDATION,C,17000,13.11,0,0.2,Y,3,0.2,638.9015602860578
26,44400,MORTGAGE,0.0,DEBTCONSOLIDATION,C,6500,14.35,0,0.15,N,3,0.15,657.0162697243946
22,58000,OTHER,3.0,VENTURE,C,15000,13.79,0,0.26,Y,2,0.26,639.3821779416305
22,45000,RENT,4.0,DEBTCONSOLIDATION,A,5400,7.29,0,0.12,N,2,0.12,665.9386605593465
23,43500,RENT,0.0,PERSONAL,C,10450,13.57,0,0.24,N,3,0.24,631.7538404753035
26,102000,MORTGAGE,3.0,EDUCATION,B,20000,11.36,0,0.2,N,4,0.2,710.7996249691912
22,74000,MORTGAGE,6.0,MEDICAL,A,2500,6.62,0,0.03,N,3,0.03,719.4515657543002
24,23000,RENT,4.0,VENTURE,A,5500,6.54,0,0.24,N,3,0.24,665.0952501380759
23,49000,MORTGAGE,7.0,EDUCATION,C,4000,13.99,0,0.08,N,3,0.08,693.0722427393599
23,50000,MORTGAGE,3.0,PERSONAL,B,10000,10.99,0,0.2,N,3,0.2,688.512666902167
26,85000,MORTGAGE,1.0,DEBTCONSOLIDATION,C,15000,12.73,0,0.18,N,3,0.18,667.2929002360453
22,48000,RENT,1.0,EDUCATION,B,7200,9.62,0,0.15,N,3,0.15,668.1262558511695
23,57355,MORTGAGE,5.0,MEDICAL,C,25000,13.49,1,0.37,N,3,0.44,558.7008457971231
24,30996,RENT,7.0,VENTURE,E,7000,16.63,0,0.23,Y,2,0.23,568.9284830458131
21,22200,RENT,2.0,DEBTCONSOLIDATION,D,2500,16.29,1,0.11,Y,2,0.11,518.0149247199452
24,25000,RENT,0.0,EDUCATION,A,4400,6.76,0,0.18,N,2,0.18,655.0547794020338
22,22596,RENT,4.0,DEBTCONSOLIDATION,B,7500,9.76,1,0.33,N,3,0.33,522.4626429653486
22,33300,MORTGAGE,5.0,DEBTCONSOLIDATION,D,5325,14.59,1,0.16,N,4,0.16,577.744910572792
24,30000,RENT,6.0,PERSONAL,E,7750,0.0,0,0.26,N,4,0.26,557.1363038023418
25,35000,RENT,4.0,VENTURE,A,4000,7.51,0,0.11,N,4,0.11,692.2621055299404
22,127500,MORTGAGE,2.0,MEDICAL,A,15000,7.49,0,0.12,N,4,0.12,721.2033207122947
24,18000,RENT,5.0,EDUCATION,C,3000,15.27,1,0.17,N,2,0.17,598.1206351984179
23,45000,RENT,7.0,EDUCATION,B,6000,11.49,0,0.13,N,3,0.13,679.9552845129309
24,65000,MORTGAGE,5.0,PERSONAL,B,9600,11.99,0,0.15,N,3,0.15,701.8439521207026
26,69000,MORTGAGE,10.0,DEBTCONSOLIDATION,D,6200,15.99,1,0.09,Y,3,0.09,615.4750404967143
26,46000,RENT,4.0,DEBTCONSOLIDATION,A,9000,7.14,0,0.2,N,3,0.2,655.6038397777294
24,48000,MORTGAGE,4.0,VENTURE,A,5000,5.99,0,0.1,N,4,0.1,732.2705773068005
22,13200,RENT,0.0,HOMEIMPROVEMENT,B,2500,9.91,1,0.19,N,3,0.19,588.9573012078852
25,49000,MORTGAGE,9.0,PERSONAL,A,7000,6.99,0,0.14,N,3,0.14,716.4106665569403
22,60000,RENT,0.0,VENTURE,A,5500,7.88,0,0.09,N,3,0.09,708.8732679688648
22,26400,RENT,1.0,PERSONAL,C,3500,15.27,0,0.13,N,3,0.13,623.1623022499735
24,42000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,7000,8.59,0,0.17,N,3,0.17,689.8995035388336
22,50000,RENT,4.0,EDUCATION,A,10000,9.32,0,0.2,N,3,0.2,683.44489029622
25,34000,MORTGAGE,2.0,MEDICAL,C,15450,11.22,1,0.45,Y,4,0.45,561.3696490522858
24,80000,MORTGAGE,0.0,PERSONAL,A,6000,8.59,0,0.07,N,2,0.08,729.9264245108308
24,55782,RENT,3.0,HOMEIMPROVEMENT,A,17000,7.51,0,0.3,N,2,0.3,643.4763998804589
26,65935,RENT,1.0,EDUCATION,D,24250,14.96,1,0.37,N,4,0.37,518.9793390583302
23,82000,RENT,2.0,DEBTCONSOLIDATION,B,20900,12.69,0,0.25,N,2,0.25,640.1350293708837
25,46800,RENT,5.0,EDUCATION,C,12000,13.11,1,0.26,N,4,0.26,638.8216103703181
23,108000,RENT,7.0,DEBTCONSOLIDATION,B,10000,0.0,1,0.09,N,3,0.09,672.332618590093
25,78000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,9000,11.78,1,0.12,Y,3,0.12,678.2309839932752
24,67000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,12150,10.37,0,0.18,N,3,0.18,676.9605068994455
22,19680,RENT,2.0,MEDICAL,D,7750,14.83,1,0.39,N,4,0.39,444.17788256979674
23,43200,RENT,2.0,EDUCATION,D,9100,13.24,1,0.21,N,3,0.21,584.284441103048
24,80000,MORTGAGE,8.0,MEDICAL,A,5550,8.49,0,0.07,N,3,0.07,737.1923429871849
22,50663,RENT,0.0,EDUCATION,C,7500,13.22,0,0.15,N,2,0.15,653.7137739859271
26,122500,RENT,1.0,HOMEIMPROVEMENT,B,10000,10.65,0,0.08,N,2,0.08,675.5018273789262
22,33600,OWN,1.0,DEBTCONSOLIDATION,D,5000,18.25,0,0.15,N,2,0.15,584.0218607057396
22,88512,MORTGAGE,6.0,EDUCATION,A,3000,5.79,0,0.03,N,2,0.03,755.5248546969221
23,28800,RENT,5.0,EDUCATION,B,2800,10.38,0,0.1,N,2,0.1,653.9666674197157
22,48000,MORTGAGE,6.0,EDUCATION,A,9925,9.63,0,0.21,N,3,0.21,705.9103732315114
23,75000,RENT,0.0,VENTURE,B,6000,11.48,0,0.08,N,2,0.08,690.4544339181826
24,110000,RENT,5.0,PERSONAL,A,12000,7.9,0,0.11,N,3,0.11,713.0536129466033
26,46000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,7000,9.99,1,0.15,N,4,0.15,677.5602911612029
24,85000,RENT,0.0,HOMEIMPROVEMENT,A,16000,6.91,0,0.19,N,3,0.19,675.0468360239854
23,45000,RENT,2.0,EDUCATION,C,1700,14.72,0,0.04,N,2,0.04,662.7345996768142
23,72000,RENT,3.0,EDUCATION,A,10800,7.88,0,0.15,N,2,0.15,696.7468242178371
21,35324,RENT,4.0,EDUCATION,B,6000,0.0,0,0.17,N,4,0.17,659.2133283894161
21,15600,RENT,0.0,MEDICAL,A,2800,7.4,1,0.18,N,4,0.18,604.643018190136
24,40944,RENT,0.0,MEDICAL,B,8200,11.36,0,0.2,N,4,0.2,637.4752256500847
25,105000,MORTGAGE,3.0,VENTURE,C,12000,12.84,0,0.11,N,3,0.11,722.7439251833885
21,26000,RENT,2.0,EDUCATION,E,7750,16.7,1,0.3,N,3,0.3,549.151614733986
24,31000,RENT,8.0,VENTURE,C,13500,13.43,1,0.44,Y,4,0.44,567.1248239534561
22,60000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,10000,8.9,0,0.17,N,3,0.17,693.6195755248482
24,28000,RENT,3.0,MEDICAL,E,6400,14.75,0,0.23,Y,4,0.23,540.7533473908278
23,99996,MORTGAGE,2.0,EDUCATION,B,4800,11.49,0,0.05,N,4,0.05,735.3344397069826
23,33204,RENT,7.0,EDUCATION,C,2000,14.72,0,0.06,Y,2,0.06,643.2652272242204
21,29004,RENT,5.0,PERSONAL,C,11000,14.22,1,0.38,Y,4,0.38,548.6559218628465
22,45000,MORTGAGE,2.0,EDUCATION,D,8000,16.49,0,0.18,Y,4,0.18,612.9183779851928
22,25000,OWN,1.0,EDUCATION,A,11100,9.63,0,0.44,N,3,0.44,628.3732434352814
25,93000,RENT,3.0,HOMEIMPROVEMENT,B,12000,0.0,0,0.13,N,3,0.13,676.0963221361018
24,26400,RENT,4.0,EDUCATION,A,8875,6.62,1,0.34,N,3,0.34,595.3707925958688
24,67000,OWN,2.0,MEDICAL,B,16000,12.69,0,0.24,N,2,0.24,680.3989997393991
25,62500,RENT,2.0,DEBTCONSOLIDATION,D,12000,16.77,1,0.19,N,4,0.19,565.4042522980681
26,78000,MORTGAGE,7.0,VENTURE,A,7200,6.62,0,0.09,N,4,0.09,745.348729329129
23,68000,RENT,1.0,VENTURE,E,14400,17.99,1,0.21,N,2,0.21,589.7335480832587
24,35000,RENT,4.0,MEDICAL,A,1850,7.12,0,0.05,N,3,0.05,670.6335213035544
25,45000,RENT,1.0,MEDICAL,B,10000,11.89,0,0.22,N,3,0.22,628.4285449025011
23,69000,MORTGAGE,0.0,HOMEIMPROVEMENT,D,15000,14.96,1,0.22,N,4,0.22,590.5376278588886
22,80000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,1500,10.37,0,0.02,N,4,0.02,708.6687864752826
26,56000,RENT,6.0,DEBTCONSOLIDATION,C,8150,12.87,0,0.15,N,2,0.15,632.471670170099
23,40308,MORTGAGE,1.0,MEDICAL,A,5000,7.68,0,0.12,N,3,0.12,698.0677164946799
24,49200,OWN,8.0,PERSONAL,C,4000,13.06,0,0.08,Y,3,0.08,702.7917858271056
24,54000,MORTGAGE,8.0,PERSONAL,B,4000,9.99,0,0.07,N,2,0.07,707.217120508136
23,50400,MORTGAGE,7.0,VENTURE,B,2500,10.99,0,0.05,N,2,0.05,722.3736662196069
22,41000,RENT,6.0,VENTURE,A,5000,0.0,0,0.12,N,2,0.12,701.9084849128548
